datetime,city,pm25,pm10,no2,co,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature,humidity,wind_speed,precipitation
2020-02-18 00:00:00,Deonar - Mumbai,64.45,93.21,41.82,0.74,28.87,9.0,116,46,0.79,0,16.0,56,5.6,2.7
2020-02-18 06:00:00,Deonar - Mumbai,76.37,120.02,73.4,0.96,25.46,9.45,247,30,0.46,0,30.8,87,7.2,8.5
2020-02-18 12:00:00,Deonar - Mumbai,58.72,91.7,52.08,0.8,18.23,14.32,176,38,0.32,0,27.4,42,4.4,9.8
2020-02-18 18:00:00,Deonar - Mumbai,68.72,97.88,69.34,1.01,11.57,12.41,254,29,0.46,0,33.4,66,2.0,7.6
2020-02-19 00:00:00,Deonar - Mumbai,60.1,83.42,42.49,0.69,22.35,14.18,109,46,0.72,0,23.2,62,1.2,4.2
2020-02-19 06:00:00,Deonar - Mumbai,97.77,135.03,59.36,1.03,20.64,9.69,240,31,0.62,0,22.9,75,3.3,1.4
2020-02-19 12:00:00,Deonar - Mumbai,89.52,127.57,54.11,0.85,25.43,15.82,174,39,0.58,0,20.3,51,7.8,1.1
2020-02-19 18:00:00,Deonar - Mumbai,86.79,117.44,67.89,0.95,31.95,5.01,255,29,0.26,0,15.8,64,11.3,0.6
2020-02-20 00:00:00,Deonar - Mumbai,61.88,90.36,41.66,0.73,22.06,12.21,104,47,0.38,0,19.1,53,4.5,6.2
2020-02-20 06:00:00,Deonar - Mumbai,91.27,142.03,74.62,1.04,21.89,8.13,251,29,0.72,0,34.3,88,9.9,1.8
2020-02-20 12:00:00,Deonar - Mumbai,76.87,98.18,61.29,0.86,24.61,9.47,187,37,0.26,0,28.8,88,3.0,8.0
2020-02-20 18:00:00,Deonar - Mumbai,66.3,106.22,59.07,0.94,21.5,1.31,242,30,0.22,0,32.8,67,1.1,10.0
2020-02-21 00:00:00,Deonar - Mumbai,61.21,83.94,36.03,0.62,28.01,12.32,113,46,0.62,0,27.9,85,7.6,0.9
2020-02-21 06:00:00,Deonar - Mumbai,91.02,149.44,59.8,0.91,24.81,4.28,230,32,0.31,0,25.7,65,10.0,1.3
2020-02-21 12:00:00,Deonar - Mumbai,63.96,98.03,61.2,0.8,25.56,12.17,183,38,0.62,0,26.5,49,11.7,7.2
2020-02-21 18:00:00,Deonar - Mumbai,84.61,129.67,69.05,0.96,21.75,10.4,244,30,0.34,0,19.2,69,3.1,1.3
2020-02-22 00:00:00,Deonar - Mumbai,53.59,80.97,37.26,0.72,24.85,13.52,98,48,0.34,0,18.5,72,9.7,2.7
2020-02-22 06:00:00,Deonar - Mumbai,72.18,109.48,75.41,1.09,20.31,6.8,247,30,0.83,0,18.7,66,9.4,5.8
2020-02-22 12:00:00,Deonar - Mumbai,74.21,130.08,51.95,0.91,24.43,10.4,175,39,0.92,0,34.3,40,3.6,6.7
2020-02-22 18:00:00,Deonar - Mumbai,79.31,105.06,63.61,1.0,25.05,7.84,236,31,0.68,0,17.3,78,3.9,4.9
2020-02-23 00:00:00,Deonar - Mumbai,60.27,83.2,39.7,0.7,24.32,13.55,108,47,0.78,0,32.9,79,2.5,6.5
2020-02-23 06:00:00,Deonar - Mumbai,85.34,127.72,65.09,0.92,26.33,12.37,231,32,0.58,0,23.6,70,8.9,1.8
2020-02-23 12:00:00,Deonar - Mumbai,73.96,106.72,60.63,0.84,24.77,11.29,182,38,0.27,0,34.2,73,11.7,2.3
2020-02-23 18:00:00,Deonar - Mumbai,70.18,93.31,61.94,0.97,25.71,19.14,234,31,0.87,0,34.1,52,8.9,3.3
2020-02-24 00:00:00,Deonar - Mumbai,33.66,52.03,43.48,0.74,27.98,10.95,119,45,0.92,0,31.7,79,10.0,8.1
2020-02-24 06:00:00,Deonar - Mumbai,57.46,91.92,67.5,1.09,20.96,8.26,234,31,0.2,0,22.9,85,11.8,3.2
2020-02-24 12:00:00,Deonar - Mumbai,52.57,75.93,58.11,0.83,21.61,15.01,178,38,0.89,0,17.7,75,6.4,6.3
2020-02-24 18:00:00,Deonar - Mumbai,44.48,60.11,58.61,1.01,22.88,13.26,233,32,0.62,0,19.8,69,12.0,7.7
2020-02-25 00:00:00,Deonar - Mumbai,42.21,75.2,42.58,0.81,19.96,12.48,120,45,0.93,0,19.8,62,1.7,6.1
2020-02-25 06:00:00,Deonar - Mumbai,53.24,74.45,70.84,1.06,29.35,12.93,239,31,0.77,0,31.1,50,11.3,8.0
2020-02-25 12:00:00,Deonar - Mumbai,60.65,81.03,53.95,0.87,23.21,13.0,187,37,0.75,0,17.8,45,7.0,3.1
2020-02-25 18:00:00,Deonar - Mumbai,67.05,96.7,68.54,1.1,15.66,7.95,255,29,0.65,0,24.0,82,8.8,2.5
2020-02-26 00:00:00,Deonar - Mumbai,47.41,76.32,38.49,0.77,29.53,15.54,120,45,0.57,0,32.4,40,2.2,9.8
2020-02-26 06:00:00,Deonar - Mumbai,86.67,115.28,65.84,1.0,16.01,5.03,247,30,0.77,0,33.6,79,1.3,4.7
2020-02-26 12:00:00,Deonar - Mumbai,61.55,95.7,65.57,0.86,20.11,12.77,190,37,0.56,0,27.1,67,8.2,7.5
2020-02-26 18:00:00,Deonar - Mumbai,88.3,144.23,72.5,0.95,25.49,7.87,247,30,0.21,0,25.9,80,1.9,0.4
2020-02-27 00:00:00,Deonar - Mumbai,34.49,58.26,43.03,0.68,22.66,15.16,99,48,0.88,0,31.7,44,12.0,9.9
2020-02-27 06:00:00,Deonar - Mumbai,83.94,125.89,69.3,0.99,29.1,9.71,250,30,0.84,0,29.0,49,1.7,8.1
2020-02-27 12:00:00,Deonar - Mumbai,75.29,116.3,66.4,0.92,19.89,7.46,198,36,0.78,0,27.1,86,8.5,3.8
2020-02-27 18:00:00,Deonar - Mumbai,53.3,85.42,66.9,1.03,19.61,6.13,244,30,0.8,0,25.8,55,8.1,9.2
2020-02-28 00:00:00,Deonar - Mumbai,44.35,70.66,41.88,0.82,18.95,13.53,121,45,0.67,0,28.7,66,10.2,1.3
2020-02-28 06:00:00,Deonar - Mumbai,76.35,107.7,66.88,0.98,21.48,8.93,254,29,0.66,0,30.4,62,9.2,4.2
2020-02-28 12:00:00,Deonar - Mumbai,67.48,104.82,57.69,0.9,30.05,9.02,192,36,0.21,0,29.7,89,4.2,9.1
2020-02-28 18:00:00,Deonar - Mumbai,83.97,143.24,69.11,1.06,15.44,11.74,241,31,0.76,0,19.4,79,1.3,2.5
2020-02-29 00:00:00,Deonar - Mumbai,72.89,108.98,41.43,0.73,24.88,12.03,113,46,0.67,1,18.4,44,5.8,0.8
2020-02-29 06:00:00,Deonar - Mumbai,89.26,124.71,75.68,0.97,18.97,4.98,239,31,0.6,0,18.5,60,4.3,7.6
2020-02-29 12:00:00,Deonar - Mumbai,77.8,127.47,58.35,0.93,20.6,15.69,186,37,0.61,0,18.8,44,4.1,6.6
2020-02-29 18:00:00,Deonar - Mumbai,82.46,115.73,63.85,1.05,21.94,12.78,236,31,0.79,0,28.8,70,6.7,4.4
2020-03-01 00:00:00,Deonar - Mumbai,46.79,73.39,39.85,0.78,24.5,9.97,109,46,0.78,0,18.3,68,9.9,8.2
2020-03-01 06:00:00,Deonar - Mumbai,76.23,105.61,67.22,1.02,14.79,11.26,231,32,0.6,0,15.3,76,10.5,0.9
2020-03-01 12:00:00,Deonar - Mumbai,63.73,96.0,60.29,0.87,19.86,3.5,187,37,0.54,0,18.3,55,8.0,3.7
2020-03-01 18:00:00,Deonar - Mumbai,68.63,107.57,80.07,0.99,23.01,9.86,257,29,0.68,0,23.7,40,5.0,5.3
2020-03-02 00:00:00,Deonar - Mumbai,53.98,67.72,43.18,0.66,20.02,14.14,112,46,0.89,0,25.9,43,6.5,3.1
2020-03-02 06:00:00,Deonar - Mumbai,73.74,121.98,63.58,0.99,13.88,6.72,244,30,0.9,0,15.8,74,10.6,3.0
2020-03-02 12:00:00,Deonar - Mumbai,89.92,153.24,56.17,0.88,23.04,6.26,200,36,0.87,0,17.3,65,3.9,0.0
2020-03-02 18:00:00,Deonar - Mumbai,73.0,111.12,61.6,0.99,19.8,6.62,232,32,0.51,0,23.3,87,11.3,3.9
2020-03-03 00:00:00,Deonar - Mumbai,37.22,57.05,43.67,0.73,31.39,11.99,108,47,0.43,0,27.6,55,11.0,7.5
2020-03-03 06:00:00,Deonar - Mumbai,72.3,104.58,74.41,1.09,24.89,11.08,244,30,0.52,0,33.3,43,1.1,6.8
2020-03-03 12:00:00,Deonar - Mumbai,83.2,122.81,54.91,0.91,34.16,7.81,191,37,0.82,0,33.1,65,1.4,3.1
2020-03-03 18:00:00,Deonar - Mumbai,82.06,125.28,78.85,1.02,19.59,15.97,244,30,0.46,0,15.3,76,10.5,0.9
2020-03-04 00:00:00,Deonar - Mumbai,54.44,77.58,51.54,0.75,24.34,4.81,126,44,0.34,0,17.9,46,10.1,1.9
2020-03-04 06:00:00,Deonar - Mumbai,95.33,138.31,69.74,0.95,9.96,6.73,251,29,0.65,0,29.9,70,4.5,0.8
2020-03-04 12:00:00,Deonar - Mumbai,74.69,110.22,60.16,0.81,29.3,13.76,178,38,0.54,0,25.0,49,7.2,7.2
2020-03-04 18:00:00,Deonar - Mumbai,78.99,119.14,70.42,0.94,33.67,9.01,233,32,0.91,0,22.0,45,4.4,3.0
2020-03-05 00:00:00,Deonar - Mumbai,66.16,82.37,32.26,0.66,25.69,9.63,105,47,0.49,0,33.3,89,2.5,2.4
2020-03-05 06:00:00,Deonar - Mumbai,94.66,130.58,70.82,1.03,28.96,12.61,253,29,0.29,0,17.9,59,4.4,6.6
2020-03-05 12:00:00,Deonar - Mumbai,71.74,113.68,55.28,0.92,17.78,13.43,186,37,0.48,0,21.6,70,11.5,6.2
2020-03-05 18:00:00,Deonar - Mumbai,53.85,99.45,71.52,1.1,29.74,9.34,256,29,0.33,0,31.3,59,11.4,7.9
2020-03-06 00:00:00,Deonar - Mumbai,37.89,67.28,56.08,0.76,26.31,11.13,126,44,0.29,0,30.9,65,6.8,5.5
2020-03-06 06:00:00,Deonar - Mumbai,62.45,87.31,65.35,1.0,20.97,6.84,236,31,0.52,0,21.2,82,11.8,4.7
2020-03-06 12:00:00,Deonar - Mumbai,61.86,89.2,57.78,0.83,26.18,9.33,175,39,0.76,0,26.7,45,4.4,2.5
2020-03-06 18:00:00,Deonar - Mumbai,65.92,101.33,70.11,0.99,26.01,6.42,236,31,0.31,0,21.2,84,6.3,4.7
2020-03-07 00:00:00,Deonar - Mumbai,37.2,50.96,41.48,0.71,25.62,11.47,113,46,0.57,0,26.9,54,6.3,10.0
2020-03-07 06:00:00,Deonar - Mumbai,81.82,117.44,72.2,0.95,27.24,13.3,252,29,0.31,0,23.4,88,1.5,4.6
2020-03-07 12:00:00,Deonar - Mumbai,54.87,76.41,50.93,0.84,11.81,11.26,189,37,0.4,0,20.2,86,11.9,6.6
2020-03-07 18:00:00,Deonar - Mumbai,82.63,123.4,71.78,0.98,12.27,13.75,244,30,0.52,0,21.4,42,1.4,2.6
2020-03-08 00:00:00,Deonar - Mumbai,50.56,76.56,47.2,0.7,24.01,10.88,124,45,0.56,0,28.8,72,9.1,7.3
2020-03-08 06:00:00,Deonar - Mumbai,72.25,117.06,72.43,1.0,26.33,8.48,256,29,0.51,0,19.0,58,7.9,7.7
2020-03-08 12:00:00,Deonar - Mumbai,41.37,59.41,54.11,0.91,27.31,8.74,180,38,0.7,0,30.0,40,11.6,7.9
2020-03-08 18:00:00,Deonar - Mumbai,58.66,93.47,64.45,0.91,30.35,8.7,235,31,0.7,0,19.8,49,6.5,1.7
2020-03-09 00:00:00,Deonar - Mumbai,40.25,61.87,39.23,0.64,23.43,10.21,103,47,0.31,0,33.8,88,8.5,4.1
2020-03-09 06:00:00,Deonar - Mumbai,63.38,98.66,62.02,1.01,29.01,15.56,237,31,0.44,0,34.4,58,6.7,7.5
2020-03-09 12:00:00,Deonar - Mumbai,63.8,97.91,55.72,0.87,17.07,6.53,180,38,0.6,0,16.1,63,9.7,3.5
2020-03-09 18:00:00,Deonar - Mumbai,59.66,80.46,70.16,1.06,27.11,9.93,252,29,0.22,0,17.0,42,4.3,7.7
2020-03-10 00:00:00,Deonar - Mumbai,61.01,97.72,34.35,0.76,31.25,10.45,105,47,0.8,0,21.1,41,1.6,4.4
2020-03-10 06:00:00,Deonar - Mumbai,80.08,122.23,76.65,1.06,28.43,14.72,251,29,0.39,0,16.3,63,10.3,3.7
2020-03-10 12:00:00,Deonar - Mumbai,63.91,94.72,58.18,0.84,24.94,8.24,181,38,0.61,0,30.2,70,11.2,6.3
2020-03-10 18:00:00,Deonar - Mumbai,75.37,101.06,66.83,0.92,33.47,8.44,255,29,0.54,0,33.0,40,8.7,0.2
2020-03-11 00:00:00,Deonar - Mumbai,49.27,66.54,36.19,0.68,25.04,10.64,101,47,0.3,0,34.1,86,6.6,7.5
2020-03-11 06:00:00,Deonar - Mumbai,76.37,114.26,60.91,0.9,24.41,8.21,239,31,0.39,0,23.2,51,3.6,9.1
2020-03-11 12:00:00,Deonar - Mumbai,51.22,92.61,46.38,0.82,25.73,12.56,172,39,0.34,0,32.6,66,9.5,7.3
2020-03-11 18:00:00,Deonar - Mumbai,44.84,71.52,57.58,0.95,34.69,8.39,229,32,0.77,0,34.8,47,7.8,9.8
2020-03-12 00:00:00,Deonar - Mumbai,36.53,56.73,41.95,0.77,18.07,9.11,110,46,0.64,1,20.2,61,9.2,4.2
2020-03-12 06:00:00,Deonar - Mumbai,68.06,109.87,62.56,0.97,18.44,9.77,239,31,0.86,0,28.6,82,6.7,9.2
2020-03-12 12:00:00,Deonar - Mumbai,61.38,76.17,52.71,0.76,19.83,16.8,199,36,0.68,0,18.9,84,4.1,9.7
2020-03-12 18:00:00,Deonar - Mumbai,67.35,107.23,67.99,0.93,21.05,6.91,228,32,0.38,0,33.0,50,4.9,3.0
2020-03-13 00:00:00,Deonar - Mumbai,50.03,82.48,40.66,0.81,25.03,13.65,121,45,0.39,0,34.3,81,9.4,2.6
2020-03-13 06:00:00,Deonar - Mumbai,98.86,153.23,64.24,0.92,21.53,5.47,232,32,0.41,0,24.4,70,3.5,0.0
2020-03-13 12:00:00,Deonar - Mumbai,88.05,143.98,56.31,0.93,26.74,11.13,181,38,0.32,0,15.9,83,10.5,3.2
2020-03-13 18:00:00,Deonar - Mumbai,79.6,118.8,71.01,0.99,33.35,6.56,257,29,0.56,0,25.3,69,1.0,9.2
2020-03-14 00:00:00,Deonar - Mumbai,52.39,70.81,39.88,0.64,12.19,8.38,105,47,0.39,0,22.9,79,5.0,3.8
2020-03-14 06:00:00,Deonar - Mumbai,75.12,106.27,72.58,0.98,19.66,12.42,237,31,0.54,0,15.9,73,4.2,7.1
2020-03-14 12:00:00,Deonar - Mumbai,78.36,105.65,53.17,0.83,18.1,9.6,192,36,0.51,0,25.6,51,1.0,5.7
2020-03-14 18:00:00,Deonar - Mumbai,75.82,108.6,72.58,0.97,17.11,8.87,248,30,0.37,0,26.9,75,11.9,0.9
2020-03-15 00:00:00,Deonar - Mumbai,49.59,84.56,36.08,0.63,22.71,5.68,102,47,0.84,1,15.7,79,6.3,4.6
2020-03-15 06:00:00,Deonar - Mumbai,95.14,148.76,70.86,1.0,27.45,10.83,252,29,0.88,0,32.4,60,3.3,0.6
2020-03-15 12:00:00,Deonar - Mumbai,83.34,129.95,62.89,0.94,23.49,7.45,197,36,0.56,0,22.9,71,4.5,6.9
2020-03-15 18:00:00,Deonar - Mumbai,88.73,132.57,66.44,0.98,21.71,5.86,230,32,0.25,1,18.9,73,6.4,0.7
2020-03-16 00:00:00,Deonar - Mumbai,56.3,86.37,37.51,0.71,20.55,18.56,114,46,0.2,0,27.7,54,11.7,3.4
2020-03-16 06:00:00,Deonar - Mumbai,76.72,106.98,68.54,0.94,20.72,4.29,252,29,0.29,0,19.4,74,6.9,6.8
2020-03-16 12:00:00,Deonar - Mumbai,86.09,131.54,60.52,0.88,19.38,6.46,174,39,0.7,0,24.2,60,2.4,0.1
2020-03-16 18:00:00,Deonar - Mumbai,77.4,98.22,64.1,1.01,25.31,10.78,236,31,0.84,0,29.6,42,9.8,2.2
2020-03-17 00:00:00,Deonar - Mumbai,31.49,56.72,42.08,0.76,38.89,8.29,109,46,0.22,0,18.6,47,11.6,8.5
2020-03-17 06:00:00,Deonar - Mumbai,56.44,80.53,73.16,0.96,20.24,6.3,243,30,0.48,0,22.6,54,7.0,8.6
2020-03-17 12:00:00,Deonar - Mumbai,46.41,71.2,56.88,0.78,21.33,16.67,175,39,0.42,0,16.0,63,8.7,5.8
2020-03-17 18:00:00,Deonar - Mumbai,53.32,84.76,64.91,0.99,23.0,12.35,240,31,0.95,0,34.4,55,7.2,8.3
2020-03-18 00:00:00,Deonar - Mumbai,59.91,76.28,34.64,0.69,32.22,10.87,114,46,0.45,0,26.3,54,2.8,0.2
2020-03-18 06:00:00,Deonar - Mumbai,71.7,110.21,77.91,1.02,17.25,6.96,255,29,0.66,0,31.7,53,10.6,4.6
2020-03-18 12:00:00,Deonar - Mumbai,76.82,114.92,59.77,0.92,27.34,9.36,200,36,0.67,0,25.9,55,7.9,3.2
2020-03-18 18:00:00,Deonar - Mumbai,94.68,146.7,71.89,0.98,17.36,7.81,241,31,0.24,0,31.3,77,3.6,0.2
2020-03-19 00:00:00,Deonar - Mumbai,70.89,113.05,37.49,0.85,27.76,11.37,115,46,0.58,0,20.5,55,9.1,1.1
2020-03-19 06:00:00,Deonar - Mumbai,108.3,148.91,67.89,0.99,25.43,11.02,249,30,0.48,0,30.9,55,4.1,2.7
2020-03-19 12:00:00,Deonar - Mumbai,95.75,127.48,54.16,0.82,25.22,7.85,193,36,0.5,0,21.1,56,5.7,2.0
2020-03-19 18:00:00,Deonar - Mumbai,75.83,109.88,71.62,0.93,18.5,9.35,237,31,0.55,0,16.7,81,5.7,9.1
2020-03-20 00:00:00,Deonar - Mumbai,55.37,96.83,35.14,0.74,34.05,10.07,109,46,0.29,0,27.2,67,3.2,7.8
2020-03-20 06:00:00,Deonar - Mumbai,74.34,109.96,71.54,0.95,31.39,8.39,237,31,0.83,0,29.9,46,2.9,7.7
2020-03-20 12:00:00,Deonar - Mumbai,75.65,107.2,54.46,0.97,26.26,8.01,197,36,0.2,0,30.4,74,9.9,1.7
2020-03-20 18:00:00,Deonar - Mumbai,51.98,81.69,71.83,0.95,27.18,10.79,234,31,0.28,0,17.5,62,7.7,9.2
2020-03-21 00:00:00,Deonar - Mumbai,30.2,48.19,46.18,0.75,30.03,8.52,120,45,0.76,1,32.6,74,7.4,9.3
2020-03-21 06:00:00,Deonar - Mumbai,70.81,110.65,65.25,1.07,26.2,6.31,244,30,0.6,0,22.1,70,3.5,6.0
2020-03-21 12:00:00,Deonar - Mumbai,68.28,97.31,56.16,0.86,20.28,9.02,176,38,0.26,0,22.8,64,5.1,4.0
2020-03-21 18:00:00,Deonar - Mumbai,59.1,97.98,60.33,1.0,24.46,9.97,241,31,0.56,0,23.1,87,7.3,9.8
2020-03-22 00:00:00,Deonar - Mumbai,47.41,83.79,48.14,0.65,35.94,11.56,118,45,0.26,0,32.5,79,7.5,1.6
2020-03-22 06:00:00,Deonar - Mumbai,66.54,107.81,70.94,0.92,21.0,9.52,230,32,0.86,0,23.9,66,3.1,9.0
2020-03-22 12:00:00,Deonar - Mumbai,60.54,93.63,59.86,0.77,25.14,8.92,195,36,0.95,0,22.8,74,4.1,9.6
2020-03-22 18:00:00,Deonar - Mumbai,65.49,83.75,70.12,1.08,17.66,12.4,250,30,0.27,0,22.8,64,10.5,2.1
2020-03-23 00:00:00,Deonar - Mumbai,51.93,89.51,49.81,0.77,35.63,9.7,110,46,0.4,0,22.2,42,1.2,6.9
2020-03-23 06:00:00,Deonar - Mumbai,65.78,102.34,75.19,0.95,24.04,4.77,240,31,0.57,0,31.8,69,9.8,5.3
2020-03-23 12:00:00,Deonar - Mumbai,49.42,71.45,55.8,0.88,18.84,9.16,192,36,0.85,0,33.9,67,10.0,6.1
2020-03-23 18:00:00,Deonar - Mumbai,70.64,116.99,64.54,0.97,20.63,8.5,235,31,0.26,0,28.7,51,4.8,0.2
2020-03-24 00:00:00,Deonar - Mumbai,48.3,64.4,38.19,0.62,29.37,7.72,118,45,0.34,0,22.2,73,10.3,0.7
2020-03-24 06:00:00,Deonar - Mumbai,75.91,101.97,62.11,1.06,22.48,4.11,252,29,0.74,0,30.1,80,9.5,5.6
2020-03-24 12:00:00,Deonar - Mumbai,79.18,112.73,56.46,0.85,20.48,9.51,174,39,0.49,0,21.4,62,4.3,0.3
2020-03-24 18:00:00,Deonar - Mumbai,92.7,150.94,69.92,0.97,27.7,16.21,239,31,0.44,0,19.6,75,1.2,2.8
2020-03-25 00:00:00,Deonar - Mumbai,59.29,92.07,43.84,0.8,26.43,4.45,109,46,0.3,0,32.2,69,3.5,9.0
2020-03-25 06:00:00,Deonar - Mumbai,88.72,139.54,77.09,1.04,24.73,12.39,234,31,0.53,0,27.9,56,7.3,2.6
2020-03-25 12:00:00,Deonar - Mumbai,90.94,131.1,50.81,0.84,35.68,8.05,177,38,0.57,0,26.2,59,7.0,1.1
2020-03-25 18:00:00,Deonar - Mumbai,74.72,92.18,73.93,1.01,22.67,12.77,252,29,0.89,1,32.7,41,8.4,8.0
2020-03-26 00:00:00,Deonar - Mumbai,55.41,91.26,49.51,0.76,20.02,7.44,116,46,0.54,0,17.5,62,7.3,4.9
2020-03-26 06:00:00,Deonar - Mumbai,86.19,128.51,67.53,0.99,23.73,10.18,252,29,0.84,0,22.4,67,2.6,7.1
2020-03-26 12:00:00,Deonar - Mumbai,69.47,100.95,62.25,0.93,21.68,11.93,188,37,0.31,0,26.6,51,8.7,5.2
2020-03-26 18:00:00,Deonar - Mumbai,81.45,117.3,72.24,0.96,19.45,9.56,245,30,0.3,0,33.1,77,3.1,3.6
2020-03-27 00:00:00,Deonar - Mumbai,47.67,59.1,46.78,0.72,22.83,12.41,123,45,0.81,0,19.1,52,10.7,6.6
2020-03-27 06:00:00,Deonar - Mumbai,78.72,123.2,71.04,1.0,29.64,10.54,229,32,0.31,0,33.7,76,3.1,5.9
2020-03-27 12:00:00,Deonar - Mumbai,60.19,96.13,54.31,0.85,23.82,8.85,176,38,0.68,0,32.9,73,8.8,9.9
2020-03-27 18:00:00,Deonar - Mumbai,57.88,89.38,71.57,0.99,20.38,12.42,248,30,0.33,0,16.3,68,7.2,6.6
2020-03-28 00:00:00,Deonar - Mumbai,42.08,75.86,46.31,0.71,24.13,13.08,125,45,0.82,1,32.0,54,11.4,3.0
2020-03-28 06:00:00,Deonar - Mumbai,65.95,109.43,66.84,0.93,29.57,12.06,243,30,0.6,0,28.4,47,3.4,9.7
2020-03-28 12:00:00,Deonar - Mumbai,46.45,63.41,53.09,0.86,20.45,8.56,175,39,0.76,0,27.2,43,11.4,8.7
2020-03-28 18:00:00,Deonar - Mumbai,55.17,83.06,78.69,1.02,22.1,10.44,254,29,0.44,0,15.1,56,3.0,8.1
2020-03-29 00:00:00,Deonar - Mumbai,45.81,67.54,37.83,0.69,22.41,10.74,103,47,0.76,0,28.4,61,2.8,3.9
2020-03-29 06:00:00,Deonar - Mumbai,59.77,71.56,77.76,1.01,20.28,7.91,254,29,0.39,0,18.2,62,10.5,9.9
2020-03-29 12:00:00,Deonar - Mumbai,50.05,67.66,52.09,0.81,26.04,7.79,172,39,0.69,0,21.8,56,5.0,9.7
2020-03-29 18:00:00,Deonar - Mumbai,54.5,68.75,65.72,1.02,27.83,9.79,233,32,0.63,0,27.6,41,8.5,5.5
2020-03-30 00:00:00,Deonar - Mumbai,49.76,78.08,45.61,0.7,23.99,7.79,118,45,0.65,0,25.5,76,9.7,0.7
2020-03-30 06:00:00,Deonar - Mumbai,89.07,133.29,76.28,0.99,22.91,9.62,251,29,0.75,0,29.8,55,6.5,1.5
2020-03-30 12:00:00,Deonar - Mumbai,80.43,118.65,55.64,0.86,28.32,8.65,194,36,0.78,0,25.2,81,10.4,0.8
2020-03-30 18:00:00,Deonar - Mumbai,93.17,131.53,66.09,1.02,24.65,10.94,245,30,0.59,0,30.3,65,1.4,2.3
2020-03-31 00:00:00,Deonar - Mumbai,74.7,120.89,47.79,0.74,18.76,9.74,115,46,0.39,0,17.9,77,8.7,2.0
2020-03-31 06:00:00,Deonar - Mumbai,85.92,120.83,66.3,0.95,19.93,8.98,245,30,0.75,0,21.0,56,9.8,5.2
2020-03-31 12:00:00,Deonar - Mumbai,82.15,115.72,47.67,0.89,21.29,7.93,198,36,0.56,0,24.7,64,9.6,3.4
2020-03-31 18:00:00,Deonar - Mumbai,87.17,121.83,65.71,0.96,22.67,9.39,230,32,0.71,0,26.4,56,4.1,3.4
2020-04-01 00:00:00,Deonar - Mumbai,70.12,116.68,46.13,0.8,21.42,10.22,121,45,0.29,0,25.8,68,2.0,8.0
2020-04-01 06:00:00,Deonar - Mumbai,95.85,139.4,69.39,0.97,14.54,14.24,252,29,0.89,0,30.3,56,3.9,5.9
2020-04-01 12:00:00,Deonar - Mumbai,78.58,136.0,56.31,0.87,28.77,13.44,196,36,0.85,0,20.3,77,1.9,9.4
2020-04-01 18:00:00,Deonar - Mumbai,88.09,131.68,79.65,1.03,22.29,12.03,250,30,0.81,0,32.4,51,5.5,0.7
2020-04-02 00:00:00,Deonar - Mumbai,72.05,104.55,43.15,0.71,22.45,10.33,119,45,0.7,0,18.4,77,4.6,3.1
2020-04-02 06:00:00,Deonar - Mumbai,88.88,133.18,68.19,0.96,27.22,8.72,245,30,0.56,0,20.1,85,6.2,7.9
2020-04-02 12:00:00,Deonar - Mumbai,73.55,108.51,58.1,0.86,20.81,14.0,200,36,0.28,0,20.1,58,10.0,4.8
2020-04-02 18:00:00,Deonar - Mumbai,80.88,113.49,66.57,1.04,16.2,8.65,254,29,0.45,1,29.8,43,8.2,0.9
2020-04-03 00:00:00,Deonar - Mumbai,70.19,98.17,42.87,0.77,37.43,8.9,103,47,0.45,0,32.1,42,4.7,1.8
2020-04-03 06:00:00,Deonar - Mumbai,90.56,124.35,75.21,1.09,29.17,12.82,254,29,0.64,0,16.4,57,2.5,8.9
2020-04-03 12:00:00,Deonar - Mumbai,91.96,144.19,59.5,0.79,26.98,9.15,201,35,0.9,0,20.6,56,7.7,2.1
2020-04-03 18:00:00,Deonar - Mumbai,86.6,135.34,71.81,0.9,20.17,9.63,234,31,0.29,0,31.5,55,9.2,1.7
2020-04-04 00:00:00,Deonar - Mumbai,53.56,72.57,43.86,0.68,29.0,10.18,121,45,0.66,0,28.0,59,2.9,8.8
2020-04-04 06:00:00,Deonar - Mumbai,78.95,115.22,64.67,1.0,33.93,5.64,255,29,0.36,0,31.3,58,11.2,3.4
2020-04-04 12:00:00,Deonar - Mumbai,71.32,115.89,57.03,0.78,20.99,9.51,177,38,0.21,1,26.4,83,8.7,3.8
2020-04-04 18:00:00,Deonar - Mumbai,85.21,130.56,70.47,0.91,27.45,8.35,234,31,0.56,0,29.7,62,1.9,2.0
2020-04-05 00:00:00,Deonar - Mumbai,71.86,114.31,40.8,0.7,20.18,11.05,126,44,0.33,0,19.4,80,8.0,0.9
2020-04-05 06:00:00,Deonar - Mumbai,104.41,156.45,73.8,0.97,17.07,6.65,241,31,0.61,0,29.2,40,3.3,2.8
2020-04-05 12:00:00,Deonar - Mumbai,94.3,143.0,66.17,0.82,32.04,10.11,183,38,0.27,0,17.2,47,3.9,3.3
2020-04-05 18:00:00,Deonar - Mumbai,85.88,130.26,69.41,0.95,27.71,6.49,234,31,0.41,0,33.2,43,6.4,6.3
2020-04-06 00:00:00,Deonar - Mumbai,61.88,98.93,41.18,0.76,28.35,5.64,107,47,0.36,0,22.9,85,3.7,5.1
